Address,Rooms,Floor,Square,Price,Day,Month,Year
בן אליעזר אריה 2,4.0,2,99.0,1010000.0,17,1,2012
רוגוזין 21,4.0,6,108.0,920000.0,12,1,2012
בן אליעזר אריה 17,4.0,3,77.0,920000.0,6,1,2012
עופר אברהם 17,4.0,2,76.0,900000.0,29,12,2011
הגולשים 8,4.0,7,99.0,1380000.0,21,12,2011
שפירא משה חיים 1,4.0,7,80.0,882000.0,6,12,2011
הצוללים 6,5.0,10,146.0,1450000.0,30,11,2011
עופר אברהם 17,4.0,4,77.0,975000.0,28,11,2011
עופר אברהם 17,4.0,2,84.0,920000.0,15,11,2011
רוגוזין 35,3.0,4,81.0,750000.0,1,11,2011
עופר אברהם 13,4.0,2,97.0,930000.0,31,10,2011
בן אליעזר אריה 23,4.0,6,79.0,860000.0,12,10,2011
האלמוגים 4,4.0,8,110.0,1150000.0,11,10,2011
הדולפין 1,4.5,3,124.0,1200000.0,10,10,2011
רוגוזין 68,3.0,2,93.0,850000.0,10,10,2011
קרן היסוד 37,3.0,4,59.0,700000.0,3,10,2011
הגולשים 8,4.0,1,97.0,1300000.0,15,9,2011
ירושלים 3,4.0,6,118.0,1700000.0,14,9,2011
שפירא משה חיים 19,4.0,2,91.0,1015000.0,13,9,2011
השייטים 4,4.0,7,87.0,1050000.0,4,9,2011
ארן זלמן 1,4.0,7,85.0,750000.0,25,8,2011
הרב שאולי 21,3.0,3,60.0,550000.0,20,8,2011
הרב שאולי 41,4.0,7,83.0,1050000.0,19,8,2011
בן אליעזר אריה 22,3.0,5,67.0,750000.0,17,8,2011
קרן היסוד 5,4.0,1,80.0,780000.0,16,8,2011
עופר אברהם 7,4.0,1,92.0,950000.0,27,7,2011
רוגוזין 33,4.0,5,98.0,1220000.0,26,7,2011
ארן זלמן 12,4.0,3,75.0,920000.0,18,7,2011
בן אליעזר אריה 10,4.0,6,78.0,935000.0,17,7,2011
בן אליעזר אריה 4,5.0,5,127.0,1400000.0,17,7,2011
החובלים 8,5.0,3,111.0,1100000.0,14,7,2011
ארן זלמן 1,4.0,6,85.0,880000.0,12,7,2011
עופר אברהם 13,3.5,1,82.0,910000.0,12,7,2011
בן אליעזר אריה 21,4.0,3,88.0,870000.0,10,7,2011
קרן היסוד 18,3.0,7,83.0,999000.0,15,6,2011
הצוללים 6,4.0,2,106.0,1382000.0,12,6,2011
ארן זלמן 1,4.0,2,85.0,1050000.0,25,5,2011
קרן היסוד 45,3.0,3,59.0,690000.0,19,5,2011
שפירא משה חיים 9,5.0,3,99.0,1050000.0,29,4,2011
בן אליעזר אריה 6,4.0,3,101.0,1165000.0,7,4,2011
ארן זלמן 9,3.0,2,61.0,880000.0,6,4,2011
האלמוגים 4,4.0,3,110.0,1110000.0,23,3,2011
קרן היסוד 18,5.0,4,116.0,1300000.0,23,3,2011
קרן היסוד 43,3.0,3,70.0,216000.0,22,3,2011
החובלים 3,3.0,1,81.0,720000.0,17,3,2011
עופר אברהם 17,3.5,3,77.0,904000.0,13,3,2011
רוגוזין 21,4.0,1,108.0,1100000.0,7,3,2011
קרן היסוד 47,3.0,3,70.0,710000.0,7,3,2011
הרב שאולי 39,3.0,8,61.0,810000.0,28,2,2011
קרן היסוד 15,2.5,2,64.0,685000.0,27,2,2011
רוגוזין 27,4.0,10,110.0,1500000.0,22,2,2011
בן אליעזר אריה 22,3.5,3,78.0,700000.0,15,2,2011
שפירא משה חיים 1,3.5,4,69.0,830000.0,13,2,2011
רוגוזין 41,5.0,1,123.0,1055000.0,10,2,2011
רוגוזין 41,5.0,7,123.0,910000.0,10,2,2011
הצוללים 2,3.0,3,74.0,900000.0,9,2,2011
שפירא משה חיים 1,4.0,2,80.0,932000.0,1,2,2011
החובלים 8,5.0,7,111.0,1060000.0,1,2,2011
רוגוזין 31,5.0,10,149.0,2600000.0,31,1,2011
בן אליעזר אריה 6,4.0,1,101.0,1230000.0,26,1,2011
קרן היסוד 33,3.0,2,70.0,710000.0,24,1,2011
שפירא משה חיים 7,5.0,3,99.0,1050000.0,5,1,2011
ארן זלמן 3,4.0,1,85.0,850000.0,27,12,2010
רוגוזין 48,4.0,7,110.0,1080000.0,27,12,2010
קרן היסוד 18,4.0,5,107.0,1175000.0,15,12,2010
בן אליעזר אריה 9,4.0,1,103.0,855000.0,14,12,2010
קרן היסוד 3,3.0,3,64.0,630000.0,7,12,2010
ארן זלמן 7,3.0,2,61.0,765000.0,2,12,2010
עופר אברהם 15,3.5,5,75.0,800000.0,2,12,2010
ארן זלמן 10,4.0,3,99.0,950000.0,1,12,2010
ארן זלמן 10,4.0,2,99.0,1150000.0,30,11,2010
האלמוגים 6,4.0,1,99.0,1550000.0,29,11,2010
ארן זלמן 7,3.0,4,63.0,660000.0,28,11,2010
הצוללים 8,4.0,4,91.0,930000.0,18,11,2010
קרן היסוד 11,3.0,3,64.0,660000.0,10,11,2010
הרב שאולי 37,3.0,1,60.0,840000.0,10,11,2010
שפירא משה חיים 19,4.0,9,92.0,850000.0,4,11,2010
רוגוזין 41,5.0,1,122.0,1070000.0,2,11,2010
קרן היסוד 15,4.0,2,80.0,760000.0,29,10,2010
קרן היסוד 30,3.5,4,78.0,842000.0,27,10,2010
בן אליעזר אריה 14,3.0,2,72.0,748000.0,20,10,2010
שפירא משה חיים 1,4.0,4,69.0,810000.0,18,10,2010
עופר אברהם 13,4.5,3,97.0,920000.0,17,10,2010
עופר אברהם 13,4.0,2,75.0,900000.0,11,10,2010
רוגוזין 35,3.0,1,81.0,700000.0,10,10,2010
הרב שאולי 35,3.0,7,60.0,760000.0,5,10,2010
הרב שאולי 33,4.0,2,81.0,960000.0,5,10,2010
שפירא משה חיים 7,5.0,5,97.0,1050000.0,6,9,2010
רוגוזין 27,5.0,5,149.0,1100000.0,6,9,2010
ארן זלמן 3,4.0,6,85.0,815000.0,5,9,2010
הרב שאולי 23,3.0,2,61.0,700000.0,2,9,2010
רוגוזין 59,4.0,7,94.0,1075000.0,23,8,2010
החובלים 2,3.0,2,68.0,600000.0,15,8,2010
החובלים 8,4.0,2,94.0,850000.0,12,8,2010
קרן היסוד 45,3.0,2,59.0,710000.0,10,8,2010
רוגוזין 31,5.0,2,115.0,1200000.0,10,8,2010
רוגוזין 54,3.0,6,78.0,710000.0,14,7,2010
החובלים 8,5.0,7,111.0,950000.0,11,7,2010
בן אליעזר אריה 27,4.0,7,79.0,760000.0,29,6,2010
קרן היסוד 35,3.0,4,70.0,550000.0,28,6,2010
בן אליעזר אריה 3,4.0,8,85.0,900000.0,22,6,2010
החובלים 8,5.0,4,109.0,915000.0,20,6,2010
הרב שאולי 29,3.0,3,61.0,670000.0,17,6,2010
קרן היסוד 23,4.5,3,80.0,700000.0,17,6,2010
רוגוזין 27,5.0,2,149.0,1310000.0,13,6,2010
רוגוזין 54,4.0,5,94.0,860000.0,11,6,2010
עופר אברהם 1,4.0,3,85.0,890000.0,10,6,2010
בן אליעזר אריה 17,3.0,3,67.0,740000.0,9,6,2010
בן אליעזר אריה 16,3.0,1,67.0,775000.0,3,6,2010
בן אליעזר אריה 16,3.0,2,67.0,730000.0,27,5,2010
רוגוזין 48,4.0,1,110.0,890000.0,24,5,2010
בן אליעזר אריה 3,4.0,6,85.0,850000.0,11,5,2010
בן אליעזר אריה 23,4.0,5,78.0,755000.0,6,5,2010
בן אליעזר אריה 3,4.0,4,85.0,845000.0,6,5,2010
שפירא משה חיים 1,4.0,1,80.0,850000.0,6,5,2010
רוגוזין 27,5.0,3,149.0,1215000.0,5,5,2010
קרן היסוד 15,3.0,3,64.0,700000.0,4,5,2010
ארן זלמן 5,4.0,5,85.0,765000.0,2,5,2010
בן אליעזר אריה 16,4.0,1,78.0,800000.0,19,4,2010
ארן זלמן 4,3.5,3,75.0,795000.0,13,4,2010
בן אליעזר אריה 4,5.0,1,126.0,1100000.0,11,4,2010
רוגוזין 51,3.0,7,80.0,810000.0,25,3,2010
בן אליעזר אריה 21,4.0,4,70.0,500000.0,24,3,2010
קרן היסוד 41,4.5,1,80.0,725000.0,22,3,2010
בן אליעזר אריה 9,4.0,1,102.0,870000.0,11,3,2010
רוגוזין 58,4.5,1,94.0,890000.0,9,3,2010
רוגוזין 27,4.0,7,121.0,1330000.0,8,3,2010
עופר אברהם 13,4.0,1,75.0,840000.0,2,3,2010
השייטים 8,4.0,4,87.0,870000.0,1,3,2010
רוגוזין 27,4.0,5,110.0,1315000.0,25,2,2010
הרב שאולי 23,3.0,1,61.0,600000.0,15,2,2010
קרן היסוד 19,4.0,3,80.0,725000.0,10,2,2010
רוגוזין 27,4.0,1,121.0,1325000.0,10,2,2010
הרב שאולי 35,3.0,5,60.0,730000.0,7,2,2010
שפירא משה חיים 17,5.0,6,103.0,860000.0,7,2,2010
בן אליעזר אריה 29,4.0,4,81.0,740000.0,3,2,2010
רוגוזין 52,4.0,6,94.0,850000.0,31,1,2010
בן אליעזר אריה 9,4.0,7,103.0,840000.0,26,1,2010
רוגוזין 57,4.0,4,96.0,1050000.0,22,1,2010
שפירא משה חיים 4,3.0,2,61.0,620000.0,18,1,2010
שפירא משה חיים 23,3.0,5,70.0,765000.0,4,1,2010
ארן זלמן 9,3.0,2,61.0,590000.0,31,12,2009
ירושלים 3,3.5,6,102.0,800000.0,31,12,2009
רוגוזין 70,3.0,5,63.0,800000.0,22,12,2009
שפירא משה חיים 5,2.5,3,69.0,740000.0,10,12,2009
בן אליעזר אריה 3,4.0,1,85.0,650000.0,1,12,2009
האלמוגים 2,4.0,6,112.0,216000.0,29,11,2009
רוגוזין 35,4.0,4,106.0,760000.0,25,11,2009
קרן היסוד 27,3.0,3,80.0,90000.0,22,11,2009
קרן היסוד 30,3.5,3,77.0,782000.0,18,11,2009
רוגוזין 21,4.0,3,117.0,1050000.0,12,11,2009
בן אליעזר אריה 12,3.0,2,72.0,690000.0,8,11,2009
שפירא משה חיים 1,4.0,1,80.0,815000.0,6,11,2009
בן אליעזר אריה 9,4.0,2,103.0,868000.0,5,11,2009
בן אליעזר אריה 18,3.0,3,72.0,900000.0,27,10,2009
דקר 14,4.0,2,94.0,1300000.0,20,10,2009
רוגוזין 53,4.0,1,120.0,672000.0,18,10,2009
רוגוזין 41,5.0,3,110.0,950000.0,15,10,2009
בן אליעזר אריה 10,4.0,7,78.0,772000.0,1,10,2009
הרב שאולי 27,3.0,3,61.0,610000.0,1,10,2009
עופר אברהם 13,5.0,1,85.0,900000.0,1,10,2009
המפרש 3,4.0,1,115.0,1160000.0,30,9,2009
קרן היסוד 7,3.0,4,64.0,600000.0,14,9,2009
בן אליעזר אריה 5,4.0,1,85.0,890000.0,13,9,2009
בן אליעזר אריה 9,4.0,6,102.0,840000.0,10,9,2009
רוגוזין 27,4.0,5,110.0,1280000.0,3,9,2009
הצוללים 8,4.0,7,102.0,1100000.0,2,9,2009
קרן היסוד 20,3.5,1,72.0,635000.0,31,8,2009
ירושלים 3,4.0,1,90.0,1095000.0,25,8,2009
האלמוגים 21,5.0,1,130.0,1200000.0,16,8,2009
בן אליעזר אריה 19,3.5,3,77.0,750000.0,13,8,2009
הצוללים 7,4.0,6,96.0,830000.0,13,8,2009
שפירא משה חיים 7,4.0,6,73.0,750000.0,13,8,2009
קרן היסוד 36,4.0,8,78.0,755000.0,13,8,2009
בן אליעזר אריה 27,4.0,7,78.0,710000.0,11,8,2009
רוגוזין 59,4.0,1,94.0,940000.0,10,8,2009
הצוללים 6,4.0,6,112.0,1017000.0,6,8,2009
הצוללים 8,3.0,2,78.0,780000.0,3,8,2009
הצוללים 2,4.0,7,123.0,1100000.0,2,8,2009
בן אליעזר אריה 20,3.0,4,72.0,600000.0,31,7,2009
הרב שאולי 11,3.5,2,73.0,605000.0,30,7,2009
עופר אברהם 1,4.0,2,86.0,860000.0,22,7,2009
רוגוזין 27,5.0,6,110.0,1340000.0,21,7,2009
רוגוזין 21,4.0,3,108.0,830000.0,16,7,2009
רוגוזין 35,4.0,2,106.0,805000.0,15,7,2009
רוגוזין 27,5.0,0,83.0,1290000.0,15,7,2009
בן אליעזר אריה 9,4.0,3,102.0,760000.0,8,7,2009
רוגוזין 37,4.0,1,107.0,737000.0,25,6,2009
ארן זלמן 21,3.0,4,62.0,526000.0,23,6,2009
רוגוזין 27,5.0,3,149.0,1260000.0,23,6,2009
ארן זלמן 9,3.0,3,61.0,550000.0,22,6,2009
קרן היסוד 33,3.0,4,70.0,510000.0,18,6,2009
רוגוזין 57,4.0,5,94.0,940000.0,18,6,2009
בן אליעזר אריה 23,4.0,7,79.0,770000.0,17,6,2009
האלמוגים 4,4.0,8,113.0,920000.0,9,6,2009
רוגוזין 54,5.0,7,123.0,1330000.0,7,6,2009
שפירא משה חיים 23,3.0,6,70.0,750000.0,20,5,2009
בן אליעזר אריה 20,3.0,4,72.0,530000.0,17,5,2009
הרב שאולי 37,3.0,6,61.0,700000.0,14,5,2009
שפירא משה חיים 23,5.0,7,103.0,840000.0,14,5,2009
בן אליעזר אריה 18,3.0,3,72.0,550000.0,13,5,2009
עופר אברהם 13,4.0,2,75.0,745000.0,10,5,2009
הצוללים 2,4.5,3,90.0,885000.0,10,5,2009
בן אליעזר אריה 17,3.0,4,67.0,700000.0,7,5,2009
רוגוזין 37,4.0,1,81.0,700000.0,3,5,2009
החובלים 8,5.0,8,111.0,890000.0,28,4,2009
ארן זלמן 21,3.0,4,62.0,600000.0,27,4,2009
הרב שאולי 33,4.0,6,81.0,810000.0,27,4,2009
הצוללים 8,4.0,7,104.0,1092000.0,23,4,2009
שפירא משה חיים 5,4.0,7,80.0,685000.0,21,4,2009
קרן היסוד 38,3.0,1,72.0,366000.0,20,4,2009
הרב שאולי 35,3.0,8,61.0,565000.0,20,4,2009
המפרש 2,4.0,2,124.0,1050000.0,16,4,2009
הרב שאולי 25,3.0,1,61.0,500000.0,26,3,2009
רוגוזין 56,3.0,4,78.0,775000.0,24,3,2009
בן אליעזר אריה 2,4.0,1,99.0,820000.0,22,3,2009
הגולשים 8,3.5,2,77.0,750000.0,19,3,2009
בן אליעזר אריה 21,4.0,4,88.0,558000.0,15,3,2009
רוגוזין 27,5.0,5,162.0,1260000.0,12,3,2009
רוגוזין 21,4.0,4,108.0,625000.0,8,3,2009
בן אליעזר אריה 19,4.0,2,77.0,700000.0,26,2,2009
החובלים 4,3.0,2,70.0,600000.0,24,2,2009
הרב שאולי 37,3.0,8,60.0,720000.0,24,2,2009
קרן היסוד 11,3.0,3,64.0,508000.0,17,2,2009
בן אליעזר אריה 27,4.0,1,85.0,685000.0,17,2,2009
הרב שאולי 39,3.0,2,61.0,450000.0,15,2,2009
רוגוזין 60,3.0,5,78.0,660000.0,12,2,2009
ארן זלמן 5,4.0,3,85.0,680000.0,10,2,2009
רוגוזין 27,5.0,8,149.0,1260000.0,5,2,2009
בן אליעזר אריה 12,3.0,2,72.0,675000.0,22,1,2009
שפירא משה חיים 19,5.0,5,103.0,852000.0,22,1,2009
השייטים 2,4.0,7,98.0,735000.0,7,1,2009
שפירא משה חיים 9,4.0,3,73.0,770000.0,4,1,2009
קרן היסוד 35,4.0,2,80.0,620000.0,18,12,2008
בן אליעזר אריה 13,4.0,6,102.0,755000.0,17,12,2008
החובלים 3,4.0,3,106.0,828000.0,25,11,2008
עופר אברהם 13,4.0,3,82.0,750000.0,10,11,2008
הגולשים 8,3.5,3,77.0,825000.0,9,11,2008
הרב שאולי 29,3.0,4,61.0,500000.0,30,10,2008
האלמוגים 15,5.5,1,130.0,1100000.0,22,10,2008
קרן היסוד 11,4.0,2,80.0,520000.0,7,10,2008
ירושלים 9,4.0,0,113.0,700000.0,7,10,2008
החובלים 4,3.0,3,68.0,585000.0,5,10,2008
עופר אברהם 13,4.0,3,97.0,650000.0,5,10,2008
רוגוזין 52,3.0,2,78.0,720000.0,5,10,2008
רוגוזין 27,4.0,2,110.0,1265000.0,28,9,2008
שפירא משה חיים 7,4.0,1,73.0,800000.0,25,9,2008
עופר אברהם 7,4.0,1,88.0,800000.0,19,9,2008
רוגוזין 48,4.0,7,106.0,720000.0,17,9,2008
הרב שאולי 13,3.0,0,84.0,250000.0,9,9,2008
קרן היסוד 24,3.5,4,78.0,615000.0,8,9,2008
בן אליעזר אריה 25,4.5,3,76.0,670000.0,2,9,2008
קרן היסוד 37,3.0,3,59.0,500000.0,28,8,2008
רוגוזין 53,3.0,5,92.0,700000.0,26,8,2008
הדולפין 14,4.0,4,96.0,835000.0,17,8,2008
האלמוגים 32,5.0,2,120.0,1440000.0,12,8,2008
הרב שאולי 33,4.0,3,82.0,840000.0,11,8,2008
קרן היסוד 19,3.0,4,70.0,530000.0,3,8,2008
ארן זלמן 5,4.0,8,85.0,660000.0,24,7,2008
שפירא משה חיים 3,4.0,5,80.0,530000.0,23,7,2008
קרן היסוד 45,3.0,3,59.0,510000.0,17,7,2008
החובלים 8,4.0,5,94.0,775000.0,8,7,2008
קרן היסוד 30,4.5,3,78.0,575000.0,30,6,2008
קרן היסוד 21,3.0,4,59.0,520000.0,25,6,2008
קרן היסוד 21,3.0,1,59.0,450000.0,23,6,2008
קרן היסוד 38,3.0,4,72.0,145000.0,19,6,2008
עופר אברהם 17,4.5,2,84.0,765000.0,17,6,2008
שפירא משה חיים 19,5.0,4,103.0,830000.0,8,6,2008
ארן זלמן 4,4.0,4,84.0,800000.0,5,6,2008
השייטים 6,3.0,7,68.0,650000.0,3,6,2008
הצוללים 7,4.5,3,96.0,830000.0,28,5,2008
עופר אברהם 5,4.0,4,88.0,700000.0,12,5,2008
ירושלים 3,3.0,4,90.0,820000.0,12,5,2008
ארן זלמן 21,3.0,2,62.0,520000.0,11,5,2008
שפירא משה חיים 5,4.0,5,80.0,650000.0,6,5,2008
קרן היסוד 18,3.0,5,85.0,725000.0,5,5,2008
רוגוזין 31,5.0,9,115.0,1085000.0,27,4,2008
ארן זלמן 3,4.0,7,85.0,570000.0,22,4,2008
ארן זלמן 3,4.0,6,85.0,682000.0,16,4,2008
הרב שאולי 33,4.0,6,82.0,690000.0,15,4,2008
שפירא משה חיים 23,5.0,1,103.0,825000.0,8,4,2008
רוגוזין 55,4.0,6,105.0,665000.0,7,4,2008
החובלים 2,3.0,4,69.0,432000.0,1,4,2008
עופר אברהם 17,4.0,2,78.0,704000.0,20,3,2008
רוגוזין 33,4.0,1,98.0,870000.0,20,3,2008
בן אליעזר אריה 25,4.0,2,76.0,581000.0,19,3,2008
ארן זלמן 12,4.0,6,84.0,717000.0,16,3,2008
קרן היסוד 23,3.5,2,70.0,420000.0,9,3,2008
רוגוזין 64,4.0,5,90.0,725000.0,9,3,2008
רוגוזין 56,3.0,1,78.0,612000.0,3,3,2008
ארן זלמן 12,5.0,1,99.0,675000.0,2,3,2008
הצוללים 1,5.0,6,121.0,790000.0,2,3,2008
רוגוזין 52,3.0,3,78.0,622000.0,26,2,2008
הרב שאולי 39,3.0,8,60.0,482000.0,18,2,2008
עופר אברהם 5,4.0,7,88.0,540000.0,7,2,2008
בן אליעזר אריה 20,3.5,3,72.0,520000.0,28,1,2008
ארן זלמן 5,4.5,4,85.0,580000.0,28,1,2008
רוגוזין 70,4.0,3,79.0,656000.0,22,1,2008
רוגוזין 27,4.0,0,72.0,1210000.0,16,1,2008
שפירא משה חיים 23,3.0,9,68.0,630000.0,10,1,2008
קרן היסוד 31,3.0,3,70.0,440000.0,3,1,2008
קרן היסוד 23,3.0,2,70.0,346000.0,1,1,2008
רוגוזין 51,3.0,4,80.0,612000.0,1,1,2008
שפירא משה חיים 13,4.0,4,78.0,700000.0,1,1,2008
ירושלים 9,4.0,1,105.0,700000.0,30,12,2007
שפירא משה חיים 11,5.0,5,115.0,820000.0,30,12,2007
הצוללים 4,4.0,5,91.0,682000.0,26,12,2007
רוגוזין 54,4.0,2,94.0,465000.0,26,12,2007
הצוללים 2,4.0,6,96.0,770000.0,26,12,2007
בן אליעזר אריה 17,3.0,5,67.0,503000.0,24,12,2007
רוגוזין 51,3.0,8,80.0,581000.0,20,12,2007
בן אליעזר אריה 11,4.0,3,88.0,403000.0,9,12,2007
רוגוזין 51,3.0,5,80.0,593000.0,3,12,2007
רוגוזין 56,4.0,5,94.0,658000.0,28,11,2007
השייטים 8,4.0,7,87.0,700000.0,25,11,2007
קרן היסוד 1,3.0,4,64.0,354000.0,22,11,2007
השייטים 8,4.0,2,87.0,279400.0,20,11,2007
שפירא משה חיים 15,4.0,7,78.0,190000.0,18,11,2007
ארן זלמן 3,4.0,3,85.0,491000.0,14,11,2007
שפירא משה חיים 23,3.0,1,68.0,530000.0,12,11,2007
ירושלים 3,3.5,6,86.0,960000.0,12,11,2007
בן אליעזר אריה 21,4.0,1,89.0,510000.0,3,11,2007
בן אליעזר אריה 25,4.0,3,76.0,531000.0,31,10,2007
הצוללים 8,3.0,5,78.0,542000.0,29,10,2007
הצוללים 2,4.0,6,89.0,693000.0,29,10,2007
דקר 6,4.0,1,107.0,948000.0,25,10,2007
הדולפין 14,4.0,3,94.0,793000.0,25,10,2007
האלמוגים 4,4.0,3,106.0,648000.0,23,10,2007
בן אליעזר אריה 25,4.0,1,76.0,454000.0,22,10,2007
קרן היסוד 18,3.0,3,87.0,705000.0,21,10,2007
רוגוזין 60,4.0,2,94.0,527000.0,18,10,2007
קרן היסוד 26,3.0,4,61.0,477000.0,11,10,2007
השייטים 8,4.0,5,92.0,599000.0,11,9,2007
רוגוזין 35,3.0,4,81.0,576000.0,6,9,2007
השייטים 8,3.0,2,68.0,567000.0,4,9,2007
ירושלים 3,4.0,5,91.0,863000.0,30,8,2007
רוגוזין 68,4.0,3,90.0,651000.0,21,8,2007
השייטים 8,4.0,9,87.0,730000.0,20,8,2007
ארן זלמן 9,3.0,1,61.0,484000.0,16,8,2007
רוגוזין 70,3.0,3,69.0,601000.0,14,8,2007
קרן היסוד 24,4.0,4,77.0,658000.0,12,8,2007
קרן היסוד 15,4.0,2,80.0,535000.0,8,8,2007
בן אליעזר אריה 6,4.0,1,115.0,728000.0,8,8,2007
קרן היסוד 25,4.0,3,80.0,520000.0,7,8,2007
קרן היסוד 18,4.0,4,103.0,763000.0,7,8,2007
שפירא משה חיים 5,4.0,7,69.0,524000.0,2,8,2007
בן אליעזר אריה 27,4.0,6,84.0,455000.0,1,8,2007
קרן היסוד 31,3.0,1,70.0,499000.0,30,7,2007
השייטים 8,4.0,1,92.0,625000.0,29,7,2007
בן אליעזר אריה 11,4.0,4,95.0,493000.0,26,7,2007
רוגוזין 51,3.0,7,80.0,551000.0,25,7,2007
הגולשים 8,4.0,3,97.0,933000.0,25,7,2007
המפרש 6,5.0,2,132.0,790000.0,22,7,2007
רוגוזין 31,6.0,10,147.0,1927000.0,17,7,2007
החובלים 3,3.0,3,81.0,492000.0,16,7,2007
בן אליעזר אריה 6,4.0,4,101.0,692000.0,11,7,2007
בן אליעזר אריה 15,4.0,1,76.0,516000.0,8,7,2007
הרב שאולי 39,3.0,7,61.0,433000.0,1,7,2007
ארן זלמן 3,4.0,1,85.0,548000.0,25,6,2007
שפירא משה חיים 3,4.0,3,69.0,544000.0,25,6,2007
דקר 4,4.0,1,94.0,1139000.0,25,6,2007
הצוללים 1,5.0,2,121.0,823000.0,24,6,2007
בן אליעזר אריה 16,4.0,4,78.0,537000.0,19,6,2007
הצוללים 4,4.0,5,91.0,708000.0,19,6,2007
קרן היסוד 8,3.0,8,80.0,634000.0,17,6,2007
שפירא משה חיים 5,4.0,4,80.0,425000.0,13,6,2007
קרן היסוד 45,3.0,4,59.0,360000.0,7,6,2007
קרן היסוד 26,3.0,2,61.0,389000.0,6,6,2007
רוגוזין 53,3.0,4,89.0,579000.0,6,6,2007
ארן זלמן 5,4.0,4,85.0,534000.0,31,5,2007
בן אליעזר אריה 25,4.0,2,88.0,553000.0,31,5,2007
שפירא משה חיים 23,5.0,5,103.0,782000.0,30,5,2007
קרן היסוד 33,4.0,1,80.0,403000.0,27,5,2007
קרן היסוד 30,4.0,2,77.0,605000.0,20,5,2007
הרב שאולי 29,3.0,2,61.0,298000.0,9,5,2007
ארן זלמן 7,3.0,4,74.0,334000.0,8,5,2007
ארן זלמן 4,4.0,5,84.0,627000.0,19,4,2007
עופר אברהם 1,4.0,3,78.0,578000.0,4,4,2007
הרב שאולי 41,4.0,4,84.0,617000.0,1,4,2007
הרב שאולי 21,3.0,4,60.0,285000.0,21,3,2007
ארן זלמן 7,3.0,1,61.0,460000.0,19,3,2007
שפירא משה חיים 17,5.0,5,103.0,641000.0,15,3,2007
קרן היסוד 24,4.0,3,78.0,482000.0,12,3,2007
שפירא משה חיים 15,5.0,1,103.0,659000.0,12,3,2007
שפירא משה חיים 23,3.0,8,68.0,545000.0,9,3,2007
רוגוזין 64,4.0,3,91.0,627000.0,22,2,2007
בן אליעזר אריה 6,4.0,2,94.0,660000.0,22,2,2007
הגולשים 8,4.0,4,85.0,762000.0,7,2,2007
שפירא משה חיים 23,3.0,4,68.0,544000.0,5,2,2007
קרן היסוד 8,4.0,2,76.0,604000.0,31,1,2007
שפירא משה חיים 19,4.0,6,91.0,660000.0,31,1,2007
הגולשים 8,3.5,5,86.0,757000.0,22,1,2007
בן אליעזר אריה 18,3.0,4,72.0,363000.0,15,1,2007
בן אליעזר אריה 12,3.0,2,72.0,443000.0,15,1,2007
קרן היסוד 29,3.0,4,59.0,369000.0,11,1,2007
רוגוזין 60,3.0,1,78.0,537000.0,7,1,2007
הדולפין 5,4.0,2,115.0,1072000.0,2,1,2007
בן אליעזר אריה 7,4.0,2,77.0,422000.0,1,1,2007
בן אליעזר אריה 17,3.0,1,67.0,485000.0,31,12,2006
הרב שאולי 39,3.0,3,60.0,498000.0,26,12,2006
הרב שאולי 35,3.0,5,61.0,514000.0,25,12,2006
קרן היסוד 29,3.0,2,59.0,259000.0,22,11,2006
רוגוזין 62,6.0,7,123.0,905000.0,21,11,2006
הצוללים 1,5.0,5,119.0,797000.0,6,11,2006
בן אליעזר אריה 12,3.0,1,72.0,450000.0,29,10,2006
רוגוזין 55,4.0,3,105.0,599000.0,24,10,2006
רוגוזין 51,4.0,7,113.0,752000.0,19,10,2006
שפירא משה חיים 2,3.0,3,61.0,345000.0,17,10,2006
הרב שאולי 7,4.0,2,73.0,499000.0,15,10,2006
הרב שאולי 27,3.0,2,61.0,547000.0,15,10,2006
רוגוזין 58,4.0,4,94.0,629000.0,20,9,2006
רוגוזין 72,4.0,5,79.0,611000.0,6,9,2006
הצוללים 2,3.0,1,74.0,562000.0,26,8,2006
שפירא משה חיים 13,4.0,6,103.0,577000.0,24,8,2006
ארן זלמן 1,4.0,2,85.0,510000.0,20,8,2006
שפירא משה חיים 3,4.0,7,69.0,479000.0,17,8,2006
בן אליעזר אריה 27,4.0,3,84.0,503000.0,14,8,2006
השייטים 6,4.0,1,92.0,674000.0,14,8,2006
בן אליעזר אריה 22,3.0,7,67.0,351000.0,9,8,2006
השייטים 8,4.0,8,91.0,668000.0,8,8,2006
הרב שאולי 29,3.0,1,61.0,379000.0,19,7,2006
החובלים 8,5.0,5,115.0,655000.0,19,7,2006
ארן זלמן 4,5.0,5,99.0,659000.0,18,7,2006
בן אליעזר אריה 13,4.0,6,103.0,583000.0,11,7,2006
רוגוזין 21,4.0,5,117.0,691000.0,4,7,2006
בן אליעזר אריה 3,4.0,7,85.0,548000.0,22,6,2006
בן אליעזר אריה 10,3.0,1,67.0,528000.0,19,6,2006
בן אליעזר אריה 11,4.0,1,89.0,532000.0,13,6,2006
שפירא משה חיים 15,5.0,7,108.0,649000.0,11,6,2006
רוגוזין 41,4.0,7,109.0,645000.0,28,5,2006
האלמוגים 4,4.0,5,112.0,669000.0,25,5,2006
עופר אברהם 7,4.0,2,84.0,597000.0,23,5,2006
עופר אברהם 15,4.0,5,92.0,315000.0,15,5,2006
