Address,Rooms,Floor,Square,Price,Day,Month,Year
שפירא אברהם 33,3.0,3,58.0,580000.0,23,7,2009
אלבז נתן 32,4.0,7,77.0,680000.0,19,7,2009
מיכשוילי 8,4.0,3,78.0,625000.0,17,7,2009
שפירא אברהם 5,2.0,3,45.0,124000.0,16,7,2009
אלבז נתן 24,2.0,1,46.0,129000.0,16,7,2009
שפירא אברהם 12,7.0,0,96.0,1400000.0,16,7,2009
אלבז נתן 30,4.0,2,85.0,610000.0,15,7,2009
אלבז נתן 28,2.0,1,46.0,129000.0,14,7,2009
שפירא אברהם 35,3.0,1,64.0,600000.0,8,7,2009
גור דב 45,3.0,1,49.0,550000.0,6,7,2009
גור דב 45,3.0,2,49.0,400000.0,2,7,2009
בן יוסף שלמה 8,4.0,3,76.0,620000.0,1,7,2009
מיכשוילי 10,4.0,3,79.0,612000.0,30,6,2009
בן יוסף שלמה 16,3.5,6,63.0,515000.0,28,6,2009
חסן ובן גרה 4,3.0,3,56.0,425000.0,16,6,2009
יהודה המכבי 23,2.0,2,37.0,400000.0,9,6,2009
בן יוסף שלמה 2,4.0,5,100.0,500000.0,5,6,2009
מיכשוילי 20,4.0,6,78.0,519000.0,2,6,2009
שפירא אברהם 7,2.0,1,45.0,435000.0,25,5,2009
מיכשוילי 32,3.0,1,57.0,156000.0,14,5,2009
בן יוסף שלמה 2,4.0,5,100.0,480000.0,12,5,2009
יהודה המכבי 15,4.0,4,67.0,600000.0,12,5,2009
מיכשוילי 2,3.5,2,68.0,560000.0,9,5,2009
מיכשוילי 26,3.0,4,57.0,490000.0,3,5,2009
שפירא אברהם 35,3.5,4,70.0,540000.0,3,5,2009
בן יוסף שלמה 12,2.0,3,38.0,285000.0,26,4,2009
בן יוסף שלמה 2,4.0,5,100.0,530000.0,24,4,2009
אלבז נתן 2,2.5,3,45.0,390000.0,22,4,2009
בן יוסף שלמה 9,3.0,4,75.0,490000.0,21,4,2009
אלבז נתן 28,2.0,2,46.0,390000.0,20,4,2009
חסן ובן גרה 2,3.0,2,56.0,490000.0,1,4,2009
מיכשוילי 24,3.0,1,57.0,480000.0,31,3,2009
בן יוסף שלמה 23,3.5,3,65.0,420000.0,31,3,2009
חסן ובן גרה 8,5.0,4,100.0,650000.0,29,3,2009
מיכשוילי 6,4.0,3,79.0,580000.0,6,3,2009
שפירא אברהם 15,3.0,2,54.0,515000.0,4,3,2009
שפירא אברהם 12,4.5,0,96.0,1000000.0,1,3,2009
יהודה המכבי 2,3.0,4,58.0,484000.0,25,2,2009
אלבז נתן 15,2.0,2,44.0,127000.0,24,2,2009
שפירא אברהם 15,3.0,1,54.0,485000.0,23,2,2009
גור דב 45,3.0,2,49.0,507000.0,11,2,2009
אלבז נתן 14,2.0,4,38.0,330000.0,11,2,2009
שפירא אברהם 2,4.0,4,94.0,178000.0,1,2,2009
בן יוסף שלמה 29,4.0,2,71.0,184000.0,1,2,2009
יהודה המכבי 2,3.0,1,58.0,543000.0,28,1,2009
בן יוסף שלמה 9,3.0,4,72.0,560000.0,4,1,2009
ציזלינג 8,3.5,4,49.0,320000.0,26,12,2008
גור דב 49,3.0,4,49.0,127000.0,16,12,2008
שפירא אברהם 5,2.5,4,45.0,415000.0,16,12,2008
שפירא אברהם 14,4.0,0,96.0,850000.0,16,12,2008
יהודה המכבי 27,2.0,2,37.0,115000.0,14,12,2008
בן יוסף שלמה 14,3.0,5,63.0,450000.0,24,11,2008
בן יוסף שלמה 29,4.0,3,71.0,585000.0,23,11,2008
שפירא אברהם 8,3.0,0,96.0,1075000.0,17,11,2008
שפירא אברהם 13,2.0,1,45.0,445000.0,4,11,2008
אלבז נתן 26,2.5,1,46.0,380000.0,28,10,2008
אלבז נתן 36,3.5,2,77.0,625000.0,15,10,2008
מיכשוילי 16,3.0,2,62.0,500000.0,12,10,2008
יהודה המכבי 31,2.0,4,37.0,109000.0,7,10,2008
אלבז נתן 2,2.5,4,44.0,405000.0,26,9,2008
מיכשוילי 12,4.0,7,76.0,600000.0,25,9,2008
גור דב 39,2.0,1,37.0,250000.0,18,9,2008
אלבז נתן 34,4.0,6,77.0,685000.0,17,9,2008
מילמן 4,4.5,4,71.0,465000.0,16,9,2008
יהודה המכבי 29,2.0,3,37.0,410000.0,14,9,2008
גור דב 5,4.5,2,68.0,410000.0,9,9,2008
יהודה המכבי 6,3.0,3,58.0,420000.0,7,9,2008
בן יוסף שלמה 8,3.5,3,65.0,510000.0,26,8,2008
גור דב 11,3.5,4,80.0,450000.0,24,8,2008
נגרו אהרן 9,4.0,1,105.0,900000.0,24,8,2008
אלבז נתן 18,3.5,3,44.0,340000.0,22,8,2008
בן יוסף שלמה 21,3.0,4,65.0,492000.0,21,8,2008
שפירא אברהם 31,3.0,4,58.0,515000.0,11,8,2008
אלבז נתן 34,3.0,6,67.0,525000.0,1,8,2008
חסן ובן גרה 8,3.0,4,49.0,126000.0,24,7,2008
גור דב 11,3.0,2,80.0,565000.0,16,7,2008
מילמן 4,3.0,4,59.0,418000.0,15,7,2008
בן יוסף שלמה 5,3.0,2,75.0,520000.0,10,7,2008
חסן ובן גרה 6,3.0,3,49.0,383000.0,3,7,2008
מיכשוילי 28,3.0,4,57.0,415000.0,3,7,2008
שפירא אברהם 23,3.0,4,58.0,415000.0,26,6,2008
אלבז נתן 20,2.0,2,49.0,390000.0,24,6,2008
מיכשוילי 20,4.0,3,76.0,590000.0,24,6,2008
יהודה המכבי 4,3.0,2,58.0,518000.0,23,6,2008
אלבז נתן 24,2.0,2,46.0,306000.0,22,6,2008
אלבז נתן 6,2.0,4,45.0,306000.0,10,6,2008
שפירא אברהם 2,4.0,3,76.0,525000.0,4,6,2008
גור דב 28,3.0,1,49.0,420000.0,1,6,2008
גור דב 47,2.0,3,37.0,300000.0,19,5,2008
גור דב 11,3.5,3,80.0,450000.0,19,5,2008
גור דב 39,2.0,4,37.0,350000.0,14,5,2008
מיכשוילי 14,4.0,3,79.0,465000.0,11,5,2008
שפירא אברהם 21,3.5,3,58.0,440000.0,7,5,2008
שחם יואב 2,3.5,4,70.0,357000.0,2,5,2008
יהודה המכבי 6,3.0,2,58.0,425000.0,30,4,2008
יהודה המכבי 9,4.0,1,78.0,552000.0,14,4,2008
שפירא אברהם 13,2.5,2,45.0,310000.0,7,4,2008
הוז דב 2,4.0,1,89.0,920000.0,3,4,2008
יהודה המכבי 29,2.0,3,37.0,100000.0,27,3,2008
גור דב 8,3.5,1,58.0,418000.0,3,3,2008
מיכשוילי 6,4.0,1,68.0,460000.0,3,3,2008
גור דב 42,2.0,1,37.0,100000.0,2,3,2008
אלבז נתן 34,3.0,8,67.0,350000.0,2,3,2008
שפירא אברהם 23,3.5,1,58.0,407000.0,26,2,2008
אלבז נתן 2,2.0,3,45.0,259000.0,25,2,2008
יהודה המכבי 6,3.0,4,58.0,470000.0,24,2,2008
מילמן 2,3.5,1,59.0,425000.0,13,2,2008
שפירא אברהם 37,3.0,4,69.0,403000.0,12,2,2008
שפירא אברהם 37,3.0,4,64.0,308000.0,6,2,2008
גור דב 37,3.0,2,49.0,352000.0,3,2,2008
בן יוסף שלמה 14,3.0,7,63.0,395000.0,28,1,2008
מיכשוילי 1,3.0,4,109.0,413000.0,27,1,2008
גור דב 43,2.0,4,37.0,97000.0,24,1,2008
ציזלינג 2,3.0,4,49.0,222000.0,23,1,2008
שפירא אברהם 2,4.0,3,85.0,176000.0,22,1,2008
יהודה המכבי 15,3.5,2,67.0,540000.0,30,12,2007
אלבז נתן 8,2.0,2,45.0,108000.0,27,12,2007
אלבז נתן 15,2.0,2,44.0,302000.0,17,12,2007
שפירא אברהם 37,3.0,1,64.0,430000.0,5,12,2007
יהודה המכבי 27,2.0,3,37.0,268000.0,4,12,2007
אלבז נתן 4,2.0,2,45.0,326000.0,3,12,2007
שפירא אברהם 15,3.0,4,54.0,427000.0,21,11,2007
גור דב 25,4.0,1,81.0,417000.0,15,11,2007
מיכשוילי 22,4.0,2,76.0,502000.0,8,11,2007
חסן ובן גרה 6,3.0,4,49.0,372000.0,7,11,2007
יהודה המכבי 12,3.0,1,65.0,402000.0,23,10,2007
אלבז נתן 30,3.0,1,49.0,642000.0,18,10,2007
מיכשוילי 16,3.0,3,64.0,410000.0,15,10,2007
גור דב 10,3.0,3,58.0,352000.0,1,10,2007
בן יוסף שלמה 14,3.0,2,63.0,389000.0,23,9,2007
אלבז נתן 14,2.0,4,38.0,271000.0,10,9,2007
אלבז נתן 8,2.0,1,46.0,293000.0,6,9,2007
שפירא אברהם 5,2.0,2,45.0,161000.0,3,9,2007
מיכשוילי 20,4.0,7,76.0,445000.0,2,9,2007
בן יוסף שלמה 3,2.0,4,65.0,313000.0,29,8,2007
אלבז נתן 14,2.5,4,38.0,250000.0,28,8,2007
גור דב 49,3.0,2,49.0,367000.0,23,8,2007
מיכשוילי 34,3.0,4,57.0,364000.0,19,8,2007
אלבז נתן 4,2.0,1,45.0,295000.0,17,8,2007
אלבז נתן 28,2.0,2,46.0,317000.0,6,8,2007
מיכשוילי 14,4.0,1,68.0,415000.0,15,7,2007
חסן ובן גרה 8,3.0,1,40.0,277000.0,12,7,2007
שפירא אברהם 33,3.0,2,58.0,385000.0,10,7,2007
יהודה המכבי 12,4.0,4,76.0,327000.0,5,7,2007
בן יוסף שלמה 5,3.0,1,75.0,316000.0,24,6,2007
מיכשוילי 1,3.0,2,59.0,347000.0,21,6,2007
שפירא אברהם 16,6.0,0,96.0,981000.0,17,6,2007
שפירא אברהם 25,3.0,3,58.0,393000.0,12,6,2007
אלבז נתן 20,2.0,3,49.0,299000.0,6,6,2007
שפירא אברהם 1,2.0,2,49.0,329000.0,4,6,2007
יהודה המכבי 31,2.0,1,37.0,276000.0,10,5,2007
מיכשוילי 6,4.0,4,68.0,292000.0,9,5,2007
גור דב 30,2.0,3,37.0,270000.0,7,5,2007
מיכשוילי 6,4.0,1,79.0,475000.0,26,4,2007
שחם יואב 2,4.0,0,115.0,671000.0,23,4,2007
מיכשוילי 1,3.5,3,71.0,375000.0,29,3,2007
אלבז נתן 10,2.0,3,44.0,335000.0,25,3,2007
מיכשוילי 8,4.0,7,78.0,453000.0,21,3,2007
גור דב 49,3.0,3,49.0,336000.0,20,3,2007
מיכשוילי 32,3.0,2,57.0,404000.0,15,3,2007
גור דב 38,2.0,1,37.0,298000.0,28,2,2007
טרומפלדור 11,4.0,1,97.0,734000.0,19,2,2007
ציזלינג 4,3.0,1,40.0,337000.0,15,2,2007
מיכשוילי 14,4.0,4,79.0,348000.0,4,2,2007
מיכשוילי 10,4.0,4,79.0,347000.0,1,2,2007
מיכשוילי 3,4.0,1,70.0,850000.0,30,1,2007
יהודה המכבי 4,3.0,4,61.0,333000.0,26,1,2007
יהודה המכבי 3,3.0,2,67.0,240000.0,15,1,2007
מיכשוילי 8,4.0,3,76.0,434000.0,11,1,2007
אלבז נתן 26,2.0,2,49.0,334000.0,28,12,2006
ציזלינג 1,2.0,4,38.0,295000.0,26,12,2006
בן יוסף שלמה 16,3.0,3,64.0,334000.0,25,12,2006
יהודה המכבי 9,4.0,2,78.0,470000.0,25,12,2006
גור דב 30,2.5,1,37.0,288000.0,24,12,2006
בן יוסף שלמה 3,4.0,2,65.0,438000.0,14,12,2006
יהודה המכבי 1,4.0,4,78.0,429000.0,15,11,2006
יהודה המכבי 4,3.0,2,61.0,300000.0,12,11,2006
אלבז נתן 26,2.0,2,49.0,308000.0,1,11,2006
יהודה המכבי 27,2.0,4,37.0,235000.0,25,10,2006
יהודה המכבי 4,3.0,4,58.0,331000.0,16,9,2006
מיכשוילי 6,4.0,2,68.0,361000.0,4,9,2006
בן יוסף שלמה 3,2.0,2,65.0,327000.0,9,8,2006
שפירא אברהם 31,3.0,4,58.0,366000.0,9,8,2006
מיכשוילי 28,3.0,3,57.0,1629000.0,6,8,2006
גור דב 32,3.0,3,49.0,312000.0,24,7,2006
בן יוסף שלמה 21,4.0,1,75.0,406000.0,24,7,2006
בן יוסף שלמה 8,4.0,2,76.0,446000.0,24,7,2006
שפירא אברהם 7,2.0,3,45.0,329000.0,20,7,2006
בן יוסף שלמה 14,3.0,7,63.0,354000.0,12,7,2006
גור דב 43,2.0,3,37.0,260000.0,3,7,2006
מיכשוילי 4,3.0,1,62.0,368000.0,14,6,2006
שפירא אברהם 37,3.0,1,64.0,443000.0,10,6,2006
שפירא אברהם 2,4.0,4,65.0,366000.0,6,6,2006
אלבז נתן 4,2.0,4,45.0,239000.0,29,5,2006
מיכשוילי 14,4.0,4,68.0,327000.0,18,5,2006
חסן ובן גרה 4,3.0,3,56.0,306000.0,9,5,2006
גור דב 28,4.0,4,125.0,385000.0,1,5,2006
גור דב 11,4.0,2,80.0,424000.0,25,4,2006
בן יוסף שלמה 5,3.0,1,75.0,404000.0,24,4,2006
מיכשוילי 2,4.0,1,68.0,419000.0,10,4,2006
אלבז 22,4.0,1,100.0,540000.0,9,4,2006
מיכשוילי 8,3.0,7,62.0,185000.0,4,4,2006
בן יוסף שלמה 16,3.0,4,63.0,371000.0,27,3,2006
מיכשוילי 34,3.0,4,57.0,335000.0,8,1,2006
שפירא אברהם 25,3.0,1,58.0,397000.0,26,9,2005
יהודה המכבי 35,2.0,4,37.0,231000.0,19,9,2005
יהודה המכבי 4,3.0,3,61.0,354000.0,4,9,2005
אלבז נתן 34,4.0,5,77.0,412000.0,4,9,2005
מיכשוילי 4,3.0,7,62.0,379000.0,29,8,2005
אלבז נתן 20,2.0,3,49.0,294000.0,17,8,2005
שפירא אברהם 37,3.0,4,78.0,403000.0,15,8,2005
אלבז נתן 15,2.5,3,44.0,270000.0,20,7,2005
גור דב 39,2.0,3,37.0,282000.0,18,7,2005
גור דב 8,4.0,3,71.0,414000.0,17,7,2005
גור דב 44,3.0,2,49.0,346000.0,20,6,2005
גור דב 47,2.0,1,37.0,202000.0,19,6,2005
אלבז נתן 32,3.0,7,67.0,339000.0,15,6,2005
יהודה המכבי 5,4.0,2,78.0,472000.0,7,6,2005
אלבז נתן 15,2.0,2,44.0,280000.0,2,6,2005
מיכשוילי 20,4.0,3,78.0,397000.0,11,4,2005
בן יוסף שלמה 5,3.0,2,75.0,301000.0,15,2,2005
מיכשוילי 32,3.5,1,57.0,327000.0,11,1,2005
יהודה המכבי 1,3.0,3,70.0,311000.0,26,12,2004
שפירא אברהם 9,3.0,1,54.0,298000.0,21,12,2004
גור דב 28,3.0,1,49.0,401000.0,12,12,2004
יהודה המכבי 2,3.0,4,58.0,209000.0,28,11,2004
בן יוסף שלמה 8,4.0,4,76.0,306000.0,23,11,2004
אלבז נתן 20,2.0,3,49.0,256000.0,10,11,2004
מיכשוילי 32,3.0,3,57.0,315000.0,1,11,2004
שפירא אברהם 35,3.0,2,64.0,370000.0,13,10,2004
שפירא אברהם 31,3.0,1,58.0,344000.0,20,9,2004
שפירא אברהם 1,2.0,1,49.0,274000.0,12,9,2004
אלבז נתן 15,2.0,1,44.0,270000.0,2,9,2004
מיכשוילי 28,3.0,4,57.0,281000.0,26,8,2004
יהודה המכבי 4,3.0,4,58.0,312000.0,18,8,2004
טרומפלדור 7,5.0,1,116.0,705000.0,15,8,2004
שפירא אברהם 35,4.0,1,73.0,364000.0,9,8,2004
מיכשוילי 22,4.0,2,78.0,389000.0,29,7,2004
אלבז נתן 36,4.0,6,77.0,393000.0,25,7,2004
אלבז נתן 15,2.0,4,44.0,256000.0,22,7,2004
שפירא אברהם 37,4.0,4,80.0,327000.0,14,7,2004
בן יוסף שלמה 21,3.0,4,65.0,300000.0,21,6,2004
שפירא אברהם 37,3.0,4,64.0,337000.0,9,6,2004
גור דב 49,3.0,1,49.0,316000.0,20,5,2004
שפירא אברהם 33,3.0,4,58.0,279000.0,16,5,2004
אלבז נתן 36,3.0,4,67.0,363000.0,28,4,2004
בן יוסף שלמה 17,3.0,4,75.0,316000.0,31,3,2004
גור דב 11,4.0,4,80.0,316000.0,30,3,2004
אלבז נתן 34,4.0,7,77.0,415000.0,28,3,2004
שפירא אברהם 31,3.0,4,58.0,287000.0,10,3,2004
ציזלינג 2,3.0,3,49.0,231000.0,13,1,2004
יהודה המכבי 9,3.0,1,70.0,299000.0,5,1,2004
אלבז נתן 34,3.0,5,67.0,305000.0,24,12,2003
אלבז נתן 10,2.0,4,45.0,226000.0,11,12,2003
שפירא אברהם 28,4.0,0,96.0,682000.0,1,12,2003
אלבז נתן 10,2.0,2,45.0,239000.0,16,11,2003
ציזלינג 8,3.0,2,49.0,276000.0,21,10,2003
בן יוסף שלמה 21,4.0,4,75.0,300000.0,17,9,2003
אלבז נתן 34,3.0,7,67.0,315000.0,31,8,2003
אלבז נתן 15,2.0,1,44.0,217000.0,9,7,2003
מיכשוילי 4,4.0,4,78.0,323000.0,2,7,2003
יהודה המכבי 4,3.0,3,58.0,329000.0,25,5,2003
גור דב 16,3.0,3,59.0,287000.0,15,5,2003
אלבז נתן 14,2.0,1,38.0,223000.0,11,5,2003
שפירא אברהם 1,2.0,4,49.0,239000.0,1,5,2003
גור דב 20,4.0,2,71.0,394000.0,24,4,2003
שפירא אברהם 1,2.0,2,49.0,298000.0,14,4,2003
מיכשוילי 12,4.0,7,78.0,462000.0,24,2,2003
טרומפלדור 3,4.0,1,98.0,548000.0,30,12,2002
מיכשוילי 28,3.0,1,57.0,324000.0,7,11,2002
אלבז נתן 32,3.0,6,67.0,363000.0,3,11,2002
יהודה המכבי 12,4.0,1,76.0,381000.0,15,10,2002
מיכשוילי 18,4.0,5,76.0,410000.0,14,10,2002
בן יוסף שלמה 19,4.0,3,75.0,494000.0,30,9,2002
חסן ובן גרה 6,2.0,1,40.0,257000.0,3,9,2002
מיכשוילי 10,4.0,4,68.0,312000.0,26,8,2002
יהודה המכבי 12,3.0,3,65.0,331000.0,21,7,2002
מיכשוילי 34,3.0,2,57.0,130000.0,7,7,2002
יהודה המכבי 12,4.0,1,76.0,388000.0,21,5,2002
אלבז נתן 28,6.0,5,150.0,876000.0,14,5,2002
אלבז נתן 8,2.0,3,46.0,290000.0,9,5,2002
מיכשוילי 16,4.0,5,76.0,436000.0,2,5,2002
גור דב 37,3.0,4,49.0,292000.0,25,4,2002
יהודה המכבי 4,3.0,1,61.0,325000.0,7,4,2002
בן יוסף שלמה 29,3.0,1,58.0,915000.0,13,2,2002
אלבז נתן 2,2.0,4,44.0,260000.0,24,12,2001
גור דב 28,3.0,4,49.0,242000.0,23,12,2001
שפירא אברהם 21,3.0,1,58.0,337000.0,23,12,2001
שחם יואב 1,5.0,0,116.0,656000.0,16,12,2001
אלבז נתן 2,2.0,3,45.0,236000.0,9,12,2001
מיכשוילי 30,3.0,3,57.0,288000.0,31,10,2001
יהודה המכבי 33,2.0,3,37.0,237000.0,21,10,2001
גור דב 28,3.0,3,49.0,395000.0,6,9,2001
גור דב 37,3.0,3,49.0,257000.0,5,9,2001
גור דב 40,3.0,3,49.0,275000.0,15,8,2001
יהודה המכבי 23,2.0,3,37.0,240000.0,1,8,2001
אלבז נתן 2,2.0,4,45.0,250000.0,16,7,2001
ציזלינג 1,2.0,4,38.0,229000.0,17,6,2001
יהודה המכבי 31,2.5,4,37.0,233000.0,22,5,2001
אלבז נתן 22,2.0,2,58.0,240000.0,15,5,2001
אלבז נתן 18,2.0,2,44.0,210000.0,28,3,2001
שפירא אברהם 33,3.0,1,58.0,337000.0,25,3,2001
שפירא אברהם 33,3.0,1,58.0,352000.0,14,3,2001
גור דב 33,3.0,4,58.0,275000.0,2,3,2001
שפירא אברהם 23,3.0,1,58.0,377000.0,15,2,2001
אלבז נתן 8,2.0,4,46.0,290000.0,30,1,2001
חסן ובן גרה 6,3.0,1,40.0,303000.0,29,12,2000
אלבז נתן 26,2.0,3,46.0,225000.0,4,12,2000
ציזלינג 1,2.0,1,38.0,212000.0,28,11,2000
מיכשוילי 30,3.0,4,57.0,83000.0,26,9,2000
מיכשוילי 24,3.0,3,57.0,75000.0,19,9,2000
חסן ובן גרה 4,3.0,3,56.0,390000.0,17,9,2000
בן יוסף שלמה 5,3.0,4,75.0,402000.0,10,9,2000
בן יוסף שלמה 7,3.0,3,65.0,364000.0,6,9,2000
בן יוסף שלמה 8,4.0,2,76.0,401000.0,3,9,2000
שפירא אברהם 23,3.0,4,58.0,98000.0,29,8,2000
ציזלינג 1,2.0,4,38.0,96000.0,27,8,2000
שפירא אברהם 37,3.0,1,64.0,85000.0,20,8,2000
מיכשוילי 10,4.0,2,79.0,175000.0,14,8,2000
מיכשוילי 30,3.0,4,57.0,73000.0,11,8,2000
אלבז נתן 32,3.0,1,67.0,106000.0,3,8,2000
מיכשוילי 18,4.0,1,76.0,100000.0,30,7,2000
מיכשוילי 30,3.0,2,57.0,76000.0,20,7,2000
מיכשוילי 15,4.0,4,71.0,96000.0,13,7,2000
מיכשוילי 34,3.0,1,57.0,77000.0,22,6,2000
מיכשוילי 12,4.0,6,78.0,470000.0,22,6,2000
אלבז נתן 20,2.0,1,49.0,122000.0,17,6,2000
אלבז נתן 22,2.0,2,46.0,278000.0,5,6,2000
מיכשוילי 14,4.0,4,68.0,397000.0,4,6,2000
חסן ובן גרה 8,3.0,2,49.0,307000.0,2,6,2000
מיכשוילי 18,4.0,2,78.0,123000.0,28,5,2000
בן יוסף שלמה 9,3.0,1,65.0,373000.0,14,5,2000
שפירא אברהם 11,2.0,1,45.0,61000.0,4,5,2000
אלבז נתן 14,2.0,4,38.0,267000.0,24,4,2000
אלבז נתן 24,2.0,1,46.0,248000.0,4,4,2000
מיכשוילי 14,4.0,3,68.0,452000.0,27,2,2000
בן יוסף שלמה 16,3.0,6,63.0,365000.0,27,1,2000
אלבז נתן 15,2.0,1,44.0,283000.0,6,12,1999
ציזלינג 2,3.0,2,49.0,294000.0,14,11,1999
בן יוסף שלמה 4,4.0,1,76.0,489000.0,26,10,1999
גור דב 20,4.0,3,92.0,373000.0,5,10,1999
מיכשוילי 14,4.0,2,68.0,393000.0,9,9,1999
אלבז נתן 18,2.0,1,44.0,250000.0,26,8,1999
גור דב 40,3.0,3,62.0,295000.0,24,8,1999
שפירא אברהם 5,2.0,3,45.0,260000.0,16,8,1999
מיכשוילי 24,3.0,1,57.0,358000.0,16,8,1999
אלבז נתן 10,2.0,4,58.0,231000.0,12,8,1999
בן יוסף שלמה 12,2.0,2,38.0,259000.0,11,8,1999
שפירא אברהם 25,3.0,4,76.0,304000.0,8,8,1999
מיכשוילי 2,2.0,1,57.0,254000.0,4,8,1999
מילמן 4,4.0,4,92.0,367000.0,2,8,1999
בן יוסף שלמה 19,4.0,2,75.0,407000.0,1,8,1999
שפירא אברהם 35,2.0,2,64.0,268000.0,29,7,1999
בן יוסף שלמה 8,3.0,2,81.0,321000.0,25,7,1999
שפירא אברהם 17,2.0,3,58.0,236000.0,23,7,1999
בן יוסף שלמה 13,3.0,2,65.0,340000.0,7,7,1999
יהודה המכבי 4,3.0,3,61.0,396000.0,7,7,1999
יהודה המכבי 27,2.0,1,54.0,259000.0,4,7,1999
שפירא אברהם 27,3.0,1,76.0,306000.0,27,6,1999
אלבז נתן 26,2.0,2,46.0,267000.0,25,6,1999
אלבז נתן 4,2.0,4,58.0,246000.0,20,6,1999
מיכשוילי 36,4.0,4,72.0,301000.0,14,6,1999
מילמן 4,3.0,1,80.0,319000.0,13,6,1999
ציזלינג 2,3.0,4,67.0,305000.0,8,6,1999
שגב 5,4.0,1,90.0,674000.0,7,6,1999
אלבז נתן 26,2.0,2,46.0,244000.0,6,6,1999
שפירא אברהם 35,3.0,2,64.0,367000.0,2,6,1999
אלבז נתן 22,2.0,3,46.0,365000.0,28,5,1999
שפירא אברהם 29,3.0,2,58.0,365000.0,28,5,1999
אלבז נתן 31,4.0,2,71.0,445000.0,28,5,1999
גור דב 11,1.0,4,80.0,366000.0,27,5,1999
בן יוסף שלמה 8,4.0,3,76.0,430000.0,27,5,1999
ציזלינג 8,3.0,2,49.0,365000.0,26,5,1999
יהודה המכבי 6,3.5,2,61.0,430000.0,26,5,1999
יהודה המכבי 25,2.0,2,37.0,284000.0,25,5,1999
מיכשוילי 24,3.0,4,57.0,370000.0,25,5,1999
יהודה המכבי 5,3.5,1,70.0,430000.0,25,5,1999
יהודה המכבי 6,3.5,3,61.0,430000.0,25,5,1999
מיכשוילי 14,4.0,1,68.0,430000.0,25,5,1999
מיכשוילי 4,4.0,6,78.0,437000.0,24,5,1999
מיכשוילי 24,3.0,3,57.0,430000.0,13,5,1999
אלבז נתן 20,2.0,2,49.0,110000.0,5,5,1999
יהודה המכבי 3,3.0,2,67.0,374000.0,28,4,1999
אלבז נתן 14,2.0,1,38.0,301000.0,25,4,1999
אלבז נתן 30,4.0,2,100.0,438000.0,23,4,1999
חסן ובן גרה 8,3.0,2,49.0,375000.0,15,4,1999
בן יוסף שלמה 5,4.0,3,75.0,427000.0,13,4,1999
מיכשוילי 6,3.5,3,68.0,430000.0,9,4,1999
מיכשוילי 1,3.5,1,58.0,370000.0,29,3,1999
שפירא אברהם 1,2.0,3,49.0,365000.0,25,3,1999
בן יוסף שלמה 5,4.0,1,75.0,425000.0,25,3,1999
בן יוסף שלמה 7,3.5,1,65.0,430000.0,22,3,1999
מיכשוילי 24,3.0,1,57.0,241000.0,21,3,1999
יהודה המכבי 29,2.0,2,37.0,281000.0,19,3,1999
אלבז נתן 28,2.0,2,46.0,365000.0,8,3,1999
מיכשוילי 2,4.0,3,68.0,430000.0,4,3,1999
בן יוסף שלמה 16,3.0,5,63.0,424000.0,1,3,1999
בן יוסף שלמה 16,3.5,5,63.0,364000.0,25,2,1999
גור דב 25,4.0,4,81.0,488000.0,18,2,1999
אלבז נתן 20,2.5,1,49.0,365000.0,17,2,1999
בן יוסף שלמה 16,3.0,1,64.0,365000.0,17,2,1999
מיכשוילי 4,4.0,5,78.0,487000.0,14,2,1999
יהודה המכבי 35,2.0,1,53.0,250000.0,11,2,1999
יהודה המכבי 5,3.5,3,70.0,432000.0,5,2,1999
בן יוסף שלמה 29,4.0,4,71.0,389000.0,31,1,1999
מיכשוילי 28,3.0,3,57.0,451000.0,31,1,1999
יהודה המכבי 6,3.0,4,58.0,336000.0,28,1,1999
אלבז נתן 26,2.0,4,46.0,346000.0,25,1,1999
גור דב 20,3.0,2,58.0,378000.0,21,1,1999
מיכשוילי 1,4.0,2,71.0,449000.0,18,1,1999
בן יוסף שלמה 13,3.0,4,65.0,365000.0,8,1,1999
יהודה המכבי 6,3.0,2,58.0,432000.0,4,1,1999
בן יוסף שלמה 19,4.0,3,75.0,446000.0,3,1,1999
שפירא אברהם 7,2.0,2,58.0,251000.0,29,12,1998
אלבז נתן 28,2.0,1,46.0,359000.0,17,12,1998
שפירא אברהם 35,3.0,4,64.0,362000.0,15,12,1998
בן יוסף שלמה 7,3.5,1,65.0,432000.0,9,12,1998
חסן ובן גרה 8,3.0,4,49.0,454000.0,29,11,1998
אלבז נתן 32,4.0,3,77.0,496000.0,29,11,1998
אלבז נתן 6,2.5,1,46.0,298000.0,22,11,1998
מיכשוילי 16,4.0,3,78.0,430000.0,19,11,1998
שפירא אברהם 37,3.0,3,64.0,434000.0,15,11,1998
מיכשוילי 20,4.0,1,76.0,484000.0,15,11,1998
אלבז נתן 24,2.0,3,46.0,366000.0,12,11,1998
יהודה המכבי 12,4.0,4,76.0,433000.0,9,11,1998
יהודה המכבי 1,4.0,3,78.0,450000.0,9,11,1998
שפירא אברהם 25,3.0,1,58.0,453000.0,6,11,1998
שפירא אברהם 5,2.0,2,45.0,369000.0,2,11,1998
בן יוסף שלמה 4,4.0,3,76.0,451000.0,2,11,1998
גור דב 37,3.0,3,49.0,365000.0,1,11,1998
גור דב 28,2.0,4,49.0,198000.0,26,10,1998
שפירא אברהם 2,4.0,2,76.0,509000.0,21,10,1998
